S,T,M,F,W,TM,CO,C
"0,000000091",30000000,"1153,672958",231000000,"0,000000099",255,50,Bad
"0,000000082",11000000,"1242,137301",497000000,"0,000000008",167,87,Bad
"0,00000009",19000000,"1370,078431",197000000,"0,000000084",184,36,Bad
"0,00000008",22000000,"1334,841426",59000000,"0,000000058",189,31,Bad
"0,000000088",26000000,"1154,624932",60000000,"0,000000074",263,84,Bad
"0,000000082",25000000,"1193,482642",281000000,"0,000000013",45,28,Bad
"0,000000095",16000000,"1498,26015",270000000,"0,000000027",244,42,Bad
"0,0000001",13000000,"1494,814951",494000000,"0,000000018",55,74,Bad
"0,000000091",12000000,"1457,603554",189000000,"0,000000082",130,80,Bad
"0,000000082",26000000,"1191,248488",156000000,"0,000000015",2,35,Bad
"0,000000099",28000000,"1277,418372",277000000,"0,0000001",113,16,Bad
"0,000000087",17000000,"1393,905811",373000000,"0,00000009",275,30,Bad
"0,000000098",14000000,"1223,050695",58000000,"0,000000012",172,65,Bad
"0,000000091",29000000,"1489,832721",71000000,"0,000000096",251,43,Bad
"0,00000008",11000000,"1481,406894",422000000,"0,00000009",234,66,Bad
"0,000000084",22000000,"1335,536268",126000000,"0,000000096",175,1,Bad
"0,000000088",27000000,"1270,826311",408000000,"0,000000088",219,91,Bad
"0,000000086",29000000,"1328,619387",477000000,"0,000000016",213,52,Bad
"0,00000008",19000000,"1125,235948",375000000,"0,00000009",115,27,Bad
"0,000000095",30000000,"1362,560931",121000000,"0,000000098",171,9,Bad
"0,000000089",23000000,"1057,828364",438000000,"0,000000051",153,76,Bad
"0,000000099",25000000,"1382,765722",386000000,"0,000000013",234,82,Bad
"0,000000082",29000000,"1156,078832",312000000,"0,000000031",245,35,Bad
"0,000000092",17000000,"1383,806605",288000000,"0,000000067",203,4,Bad
"0,0000001",10000000,"1250,419864",233000000,"0,000000018",51,16,Bad
"0,00000008",30000000,"1375,03843",393000000,"0,000000038",120,62,Bad
"0,000000097",22000000,"1340,838985",322000000,"0,000000075",-6,30,Bad
"0,000000088",25000000,"1134,032433",92000000,"0,000000034",258,83,Bad
"0,00000008",13000000,"1361,893189",95000000,"0,000000021",172,47,Bad
"0,00000009",30000000,"1011,922706",451000000,"0,000000095",83,15,Bad
"0,000000099",12000000,"1340,282903",323000000,"0,000000017",92,64,Bad
"0,000000097",23000000,"1331,949511",362000000,"0,000000019",162,3,Bad
"0,000000093",16000000,"1218,658749",403000000,"0,000000015",34,91,Bad
"0,000000085",16000000,"1470,215309",109000000,"0,00000006",258,95,Bad
"0,000000085",11000000,"1323,514014",268000000,"0,000000064",229,10,Bad
"0,00000009",15000000,"1346,74027",120000000,"0,000000041",25,84,Bad
"0,000000088",20000000,"1077,927223",331000000,"0,000000023",255,74,Bad
"0,000000092",10000000,"1113,926761",101000000,"0,000000063",139,56,Bad
"0,000000098",17000000,"1355,95691",375000000,"0,000000002",25,16,Bad
"0,000000089",22000000,"1269,943185",346000000,"0,000000046",195,48,Bad
"0,000000086",12000000,"1044,361527",355000000,"0,000000035",235,96,Bad
"0,000000086",16000000,"1465,555607",242000000,"0,000000011",3,56,Bad
"0,000000088",21000000,"1189,041249",103000000,"0,00000001",103,30,Bad
"0,00000009",30000000,"1016,619639",67000000,"0,000000058",251,8,Bad
"0,000000085",25000000,"1023,506808",86000000,"0,000000038",78,54,Bad
"0,000000094",21000000,"1190,661182",316000000,"0,000000075",241,22,Bad
"0,000000083",11000000,"1490,418675",429000000,"0,000000021",-8,48,Bad
"0,000000083",12000000,"1447,395307",442000000,"0,000000012",117,15,Bad
"0,000000085",18000000,"1305,763573",448000000,"0,000000074",228,53,Bad
"0,00000008",26000000,"1480,149617",190000000,"0,000000093",61,4,Bad
"0,000000083",23000000,"1479,816192",422000000,"0,000000063",201,5,Bad
"0,00000008",16000000,"1011,269177",372000000,"0,000000084",41,7,Bad
"0,000000083",11000000,"1496,25143",385000000,"0,000000069",169,51,Bad
"0,00000009",24000000,"1230,800896",160000000,"0,0000001",92,22,Bad
"0,000000092",29000000,"1377,523436",264000000,"0,000000004",238,21,Bad
"0,000000089",16000000,"1058,009288",423000000,"0,000000043",280,47,Bad
"0,000000097",23000000,"1393,117642",370000000,"0,000000029",39,9,Bad
"0,000000097",28000000,"1331,303378",468000000,"0,000000017",165,74,Bad
"0,000000098",13000000,"1030,031144",313000000,"0,000000018",278,25,Bad
"0,000000093",21000000,"1258,504804",371000000,"0,000000032",89,27,Bad
"0,000000094",13000000,"1069,676827",279000000,"0,000000082",130,67,Bad
"0,0000001",29000000,"1158,425135",313000000,"0,000000091",140,96,Bad
"0,00000008",15000000,"1050,482628",245000000,"0,000000016",206,14,Bad
"0,00000008",25000000,"1001,620125",215000000,"0,000000087",221,31,Bad
"0,000000085",10000000,"1334,225358",392000000,"0,000000011",103,73,Bad
"0,000000092",22000000,"1075,940028",315000000,"0,000000041",145,85,Bad
"0,000000085",20000000,"1300,369476",68000000,"0,000000078",85,12,Bad
"0,000000093",19000000,"1206,897143",390000000,"0,000000029",278,75,Bad
"0,000000085",14000000,"1425,455603",491000000,"0,000000091",223,58,Bad
"0,000000082",15000000,"1307,539548",488000000,"0,000000067",299,85,Bad
"0,000000088",27000000,"1043,297167",340000000,"0,000000045",251,32,Bad
"0,000000089",22000000,"1203,877962",62000000,"0,000000001",39,24,Bad
"0,00000009",21000000,"1251,102749",92000000,"0,000000034",105,68,Bad
"0,000000094",20000000,"1024,19972",466000000,"0,000000033",153,6,Bad
"0,000000087",23000000,"1121,666202",279000000,"0,000000053",241,73,Bad
"0,00000009",29000000,"1180,870721",174000000,"0,000000043",30,68,Bad
"0,00000008",16000000,"1192,788431",416000000,"0,000000013",8,10,Bad
"0,000000089",24000000,"1346,335873",271000000,"0,000000046",110,93,Bad
"0,000000082",21000000,"1042,758336",247000000,"0,000000084",185,94,Bad
"0,000000088",10000000,"1198,65744",126000000,"0,000000061",201,75,Bad
"0,000000086",28000000,"1480,98289",104000000,"0,000000031",60,33,Bad
"0,000000093",19000000,"1211,566049",395000000,"0,000000013",277,78,Bad
"0,000000087",19000000,"1411,987529",214000000,"0,000000072",5,84,Bad
"0,000000086",22000000,"1397,943055",326000000,"0,000000032",248,88,Bad
"0,000000081",29000000,"1390,588993",398000000,"0,000000074",245,87,Bad
"0,0000001",17000000,"1200,017274",358000000,"0,000000085",289,72,Bad
"0,0000001",10000000,"1217,969434",374000000,"0,000000089",242,36,Bad
"0,000000082",27000000,"1303,271083",386000000,"0,000000012",216,96,Bad
"0,000000086",24000000,"1019,858886",384000000,"0,000000096",239,80,Bad
"0,000000081",11000000,"1440,847317",129000000,"0,000000036",149,12,Bad
"0,0000001",13000000,"1056,58287",254000000,"0,00000009",60,24,Bad
"0,000000091",20000000,"1040,681775",457000000,"0,00000005",165,48,Bad
"0,000000082",11000000,"1193,185718",130000000,"0,000000055",16,93,Bad
"0,000000087",20000000,"1146,017469",420000000,"0,000000007",104,52,Bad
"0,000000095",30000000,"1479,341356",421000000,"0,000000016",204,78,Bad
"0,000000082",13000000,"1341,564657",459000000,"0,000000093",110,88,Bad
"0,000000086",22000000,"1071,77021",322000000,"0,000000038",40,77,Bad
"0,00000008",13000000,"1130,340608",224000000,"0,000000019",181,18,Bad
"0,000000095",28000000,"1265,162189",232000000,"0,000000001",189,42,Bad
"0,000000085",13000000,"1400,957876",492000000,"0,000000062",250,60,Bad
"0,000000091",17000000,"1365,243569",377000000,"0,000000093",101,21,Bad
"0,000000092",12000000,"1380,441772",278000000,"0,000000035",16,75,Bad
"0,00000009",28000000,"1044,015072",76000000,"0,000000048",250,26,Bad
"0,000000081",21000000,"1494,972856",415000000,"0,000000014",11,35,Bad
"0,000000088",14000000,"1112,035639",276000000,"0,000000095",15,35,Bad
"0,000000093",30000000,"1329,50684",329000000,"0,000000037",213,22,Bad
"0,000000092",17000000,"1345,951976",483000000,"0,000000003",99,20,Bad
"0,000000098",14000000,"1239,07324",406000000,"0,000000051",279,26,Bad
"0,000000097",20000000,"1336,608831",408000000,"0,000000092",72,80,Bad
"0,000000086",28000000,"1479,558256",383000000,"0,000000057",124,33,Bad
"0,000000092",15000000,"1309,664311",132000000,"0,000000082",43,12,Bad
"0,00000009",28000000,"1486,613195",200000000,"0,000000058",71,92,Bad
"0,000000099",13000000,"1497,635766",158000000,"0,000000055",165,10,Bad
"0,0000001",18000000,"1388,484962",488000000,"0,000000023",157,90,Bad
"0,000000083",26000000,"1460,982941",371000000,"0,000000068",259,74,Bad
"0,000000093",10000000,"1125,340545",103000000,"0,000000005",128,32,Bad
"0,000000088",20000000,"1012,780207",399000000,"0,000000004",275,25,Bad
"0,000000086",19000000,"1305,166971",401000000,"0,000000092",286,97,Bad
"0,000000096",28000000,"1163,631498",181000000,"0,000000034",84,2,Bad
"0,000000094",13000000,"1428,496453",318000000,"0,000000052",236,58,Bad
"0,000000081",10000000,"1282,94838",305000000,"0,00000007",106,40,Bad
"0,000000089",26000000,"1392,773339",453000000,"0,000000069",140,57,Bad
"0,000000095",24000000,"1052,062378",437000000,"0,000000011",-6,1,Bad
"0,00000009",22000000,"1156,693694",353000000,"0,000000035",40,84,Bad
"0,000000085",27000000,"1041,709212",64000000,"0,000000078",63,23,Bad
"0,000000088",29000000,"1027,675555",228000000,"0,000000031",62,91,Bad
"0,000000099",19000000,"1479,349997",475000000,"0,000000073",147,15,Bad
"0,000000085",15000000,"1286,931651",235000000,"0,000000011",52,100,Bad
"0,000000084",28000000,"1024,0397",465000000,"0,000000069",295,86,Bad
"0,000000099",28000000,"1099,406582",475000000,"0,000000089",208,30,Bad
"0,000000082",24000000,"1251,884679",457000000,"0,000000069",99,64,Bad
"0,000000097",24000000,"1065,906895",410000000,"0,000000064",289,32,Bad
"0,000000086",29000000,"1382,633025",271000000,"0,000000089",175,36,Bad
"0,000000093",14000000,"1065,709249",215000000,"0,000000072",170,61,Bad
"0,000000083",22000000,"1177,005954",243000000,"0,000000005",218,26,Bad
"0,000000097",14000000,"1046,203753",112000000,"0,000000059",63,66,Bad
"0,000000091",18000000,"1479,714638",117000000,"0,0000001",109,56,Bad
"0,0000001",28000000,"1235,955757",408000000,"0,000000007",68,20,Bad
"0,000000099",17000000,"1219,73269",214000000,"0,000000029",219,74,Bad
"0,000000098",15000000,"1366,000499",207000000,"0,000000058",263,80,Bad
"0,000000089",26000000,"1147,642997",62000000,"0,000000011",172,8,Bad
"0,000000092",19000000,"1366,08344",196000000,"0,00000008",13,27,Bad
"0,000000082",11000000,"1350,392682",290000000,"0,00000006",139,72,Bad
"0,000000091",21000000,"1275,602144",293000000,"0,000000087",151,9,Bad
"0,00000009",11000000,"1242,529275",237000000,"0,000000058",214,10,Bad
"0,00000008",15000000,"1148,680288",388000000,"0,000000079",-3,17,Bad
"0,000000085",11000000,"1466,22346",464000000,"0,000000064",294,10,Bad
"0,000000089",14000000,"1297,411759",287000000,"0,000000023",155,41,Bad
"0,000000094",20000000,"1311,691811",81000000,"0,000000074",213,80,Bad
"0,000000095",23000000,"1072,96686",174000000,"0,000000028",269,23,Bad
"0,000000097",10000000,"1086,910841",148000000,"0,000000054",131,59,Bad
"0,00000009",18000000,"1429,878187",320000000,"0,000000088",265,4,Bad
"0,000000083",10000000,"1457,968557",481000000,"0,000000084",201,93,Bad
"0,000000083",28000000,"1411,159568",132000000,"0,000000052",139,9,Bad
"0,000000088",21000000,"1356,551142",313000000,"0,000000077",184,91,Bad
"0,000000087",17000000,"1470,508529",366000000,"0,000000085",145,35,Bad
"0,000000089",26000000,"1011,742531",131000000,"0,000000027",95,69,Bad
"0,000000099",19000000,"1260,063659",239000000,"0,000000015",-3,72,Bad
"0,000000084",19000000,"1232,667505",62000000,"0,000000031",113,46,Bad
"0,000000083",15000000,"1338,209707",236000000,"0,00000009",300,35,Bad
"0,000000096",27000000,"1414,992426",241000000,"0,00000004",-7,34,Bad
"0,00000009",16000000,"1129,732417",357000000,"0,000000037",110,14,Bad
"0,000000091",19000000,"1106,68045",431000000,"0,000000041",105,78,Bad
"0,000000084",13000000,"1221,024207",276000000,"0,000000097",119,1,Bad
"0,000000097",24000000,"1280,762599",257000000,"0,000000004",51,93,Bad
"0,000000095",25000000,"1024,642335",92000000,"0,000000056",171,38,Bad
"0,000000082",21000000,"1479,627165",140000000,"0,000000003",119,61,Bad
"0,000000089",27000000,"1461,750802",331000000,"0,000000068",42,81,Bad
"0,000000084",14000000,"1416,153512",476000000,"0,000000082",238,8,Bad
"0,000000085",17000000,"1307,072553",421000000,"0,000000031",297,88,Bad
"0,000000083",21000000,"1211,943591",421000000,"0,000000008",175,89,Bad
"0,000000095",18000000,"1320,991886",376000000,"0,000000074",245,84,Bad
"0,000000081",26000000,"1187,265963",75000000,"0,000000056",84,21,Bad
"0,0000001",10000000,"1367,239723",481000000,"0,00000009",166,56,Bad
"0,00000008",25000000,"1276,767969",389000000,"0,000000049",220,64,Bad
"0,000000088",15000000,"1124,844899",498000000,"0,000000019",163,32,Bad
"0,000000098",14000000,"1460,489393",122000000,"0,000000011",42,67,Bad
"0,000000088",20000000,"1250,228171",435000000,"0,000000023",119,97,Bad
"0,0000001",12000000,"1372,493981",443000000,"0,000000011",-8,36,Bad
"0,000000085",25000000,"1312,755894",422000000,"0,000000039",-1,27,Bad
"0,000000082",18000000,"1476,106383",121000000,"0,0000001",10,78,Bad
"0,000000089",29000000,"1405,868177",384000000,"0,000000062",196,40,Bad
"0,000000085",15000000,"1192,196121",54000000,"0,000000036",232,78,Bad
"0,000000087",22000000,"1049,979344",85000000,"0,000000016",30,4,Bad
"0,00000009",26000000,"1397,392808",437000000,"0,000000052",188,52,Bad
"0,000000093",24000000,"1134,453699",354000000,"0,000000073",65,93,Bad
"0,000000081",21000000,"1105,069641",171000000,"0,000000084",135,32,Bad
"0,000000094",19000000,"1358,638866",75000000,"0,00000002",183,60,Bad
"0,000000087",24000000,"1431,225074",139000000,"0,000000097",264,50,Bad
"0,000000088",12000000,"1098,554028",138000000,"0,000000061",94,5,Bad
"0,000000094",15000000,"1478,171653",225000000,"0,000000078",238,26,Bad
"0,000000081",17000000,"1151,559472",108000000,"0,000000085",8,51,Bad
"0,000000096",18000000,"1334,662549",488000000,"0,000000002",90,75,Bad
"0,000000088",10000000,"1459,162054",467000000,"0,000000038",118,30,Bad
"0,000000083",11000000,"1355,519718",416000000,"0,000000084",115,23,Bad
"0,000000097",29000000,"1123,842489",270000000,"0,000000049",60,79,Bad
"0,000000093",30000000,"1306,055897",130000000,"0,00000006",189,48,Bad
"0,000000088",17000000,"1273,035507",68000000,"0,000000029",145,70,Bad
"0,000000086",28000000,"1215,998809",221000000,"0,000000036",212,80,Bad
"0,000000085",11000000,"1168,580507",346000000,"0,000000066",139,74,Bad
"0,000000092",12000000,"1208,938587",73000000,"0,000000046",183,23,Bad
"0,000000095",17000000,"1257,325197",100000000,"0,000000098",16,93,Bad
"0,000000081",23000000,"1051,546872",281000000,"0,00000007",114,27,Bad
"0,000000088",18000000,"1335,15995",284000000,"0,000000035",229,54,Bad
"0,000000086",20000000,"1292,291071",208000000,"0,000000056",229,33,Bad
"0,000000085",19000000,"1387,448165",72000000,"0,000000074",114,18,Bad
"0,000000099",25000000,"1042,733917",61000000,"0,000000038",222,83,Bad
"0,000000088",30000000,"1341,275168",182000000,"0,000000058",219,87,Bad
"0,000000097",26000000,"1051,724258",272000000,"0,000000021",43,5,Bad
"0,000000082",16000000,"1044,651471",486000000,"0,000000093",299,41,Bad
"0,00000008",21000000,"1160,118998",382000000,"0,000000092",272,12,Bad
"0,000000081",12000000,"1283,078326",313000000,"0,000000029",95,15,Bad
"0,000000091",23000000,"1122,710625",345000000,"0,000000051",261,22,Bad
"0,000000086",25000000,"1070,826004",321000000,"0,000000042",152,21,Bad
"0,000000085",12000000,"1086,664103",220000000,"0,000000065",278,100,Bad
"0,000000091",29000000,"1461,815339",447000000,"0,000000055",159,92,Bad
"0,000000083",23000000,"1109,198747",98000000,"0,000000003",40,76,Bad
"0,00000009",28000000,"1119,86758",319000000,"0,00000008",121,81,Bad
"0,000000094",27000000,"1439,003207",235000000,"0,000000086",36,32,Bad
"0,000000097",23000000,"1159,848971",120000000,"0,000000094",88,91,Bad
"0,000000088",10000000,"1028,778693",324000000,"0,000000005",2,10,Bad
"0,000000099",25000000,"1117,246374",188000000,"0,000000042",187,82,Bad
"0,000000087",30000000,"1363,509847",362000000,"0,000000027",219,40,Bad
"0,000000084",29000000,"1254,14571",478000000,"0,000000014",224,62,Bad
"0,000000086",22000000,"1099,022982",430000000,"0,000000015",75,84,Bad
"0,000000099",12000000,"1452,43343",68000000,"0,000000075",277,31,Bad
"0,000000088",16000000,"1196,875242",143000000,"0,000000082",176,94,Bad
"0,000000098",23000000,"1251,10407",180000000,"0,000000042",137,11,Bad
"0,000000081",22000000,"1398,709801",333000000,"0,00000004",96,97,Bad
"0,000000096",30000000,"1232,446841",289000000,"0,000000024",93,28,Bad
"0,000000087",15000000,"1010,304552",215000000,"0,000000043",109,11,Bad
"0,000000083",22000000,"1163,027715",485000000,"0,000000032",163,38,Bad
"0,000000094",22000000,"1012,342077",377000000,"0,000000004",269,32,Bad
"0,000000086",24000000,"1019,018012",181000000,"0,000000026",88,26,Bad
"0,00000008",15000000,"1001,457433",411000000,"0,000000065",214,39,Bad
"0,000000089",25000000,"1123,597411",170000000,"0,000000015",27,94,Bad
"0,000000097",21000000,"1106,708244",470000000,"0,000000002",47,81,Bad
"0,00000009",11000000,"1456,742054",476000000,"0,000000051",189,64,Bad
"0,000000095",23000000,"1358,904256",443000000,"0,000000069",120,31,Bad
"0,000000085",23000000,"1257,371785",74000000,"0,000000007",113,98,Bad
"0,000000092",15000000,"1494,18741",203000000,"0,000000024",99,53,Bad
"0,000000097",24000000,"1075,064346",487000000,"0,000000053",188,85,Bad
"0,000000086",14000000,"1400,138472",322000000,"0,000000053",228,57,Bad
"0,000000092",20000000,"1076,647607",97000000,"0,000000017",166,77,Bad
"0,000000082",15000000,"1109,083664",266000000,"0,000000021",122,75,Bad
"0,000000083",30000000,"1313,068817",247000000,"0,000000024",171,75,Bad
"0,000000092",26000000,"1476,080526",132000000,"0,000000074",234,6,Bad
"0,000000088",18000000,"1077,935988",80000000,"0,000000017",260,49,Bad
"0,000000091",18000000,"1460,481488",233000000,"0,000000026",62,40,Bad
"0,00000009",21000000,"1472,771664",97000000,"0,000000025",7,47,Bad
"0,000000097",20000000,"1342,527781",311000000,"0,000000077",247,60,Bad
"0,000000092",25000000,"1249,861794",489000000,"0,000000013",129,67,Bad
"0,00000008",24000000,"1027,945963",338000000,"0,000000028",155,63,Bad
"0,000000091",11000000,"1353,987449",489000000,"0,000000043",221,32,Bad
"0,000000081",21000000,"1422,149845",261000000,"0,00000003",134,19,Bad
"0,000000088",20000000,"1384,46932",131000000,"0,000000039",112,30,Bad
"0,000000096",29000000,"1234,848739",174000000,"0,000000049",45,75,Bad
"0,000000098",26000000,"1261,823012",410000000,"0,000000082",286,25,Bad
"0,000000093",13000000,"1119,398054",73000000,"0,000000076",141,96,Bad
"0,000000083",20000000,"1404,717987",425000000,"0,000000063",203,17,Bad
"0,000000095",10000000,"1068,182743",290000000,"0,000000076",23,74,Bad
"0,000000081",18000000,"1406,467586",175000000,"0,000000014",56,49,Bad
"0,000000093",25000000,"1105,092391",66000000,"0,000000071",74,29,Bad
"0,000000093",23000000,"1382,377698",238000000,"0,000000087",144,70,Bad
"0,0000001",30000000,"1113,435341",238000000,"0,000000047",187,49,Bad
"0,000000097",20000000,"1434,186238",358000000,"0,000000015",190,60,Bad
"0,000000089",30000000,"1257,468681",319000000,"0,000000054",211,71,Bad
"0,000000083",20000000,"1022,584219",391000000,"0,000000069",24,51,Bad
"0,000000093",17000000,"1238,422291",158000000,"0,000000092",171,73,Bad
"0,000000083",26000000,"1438,286475",226000000,"0,000000037",159,68,Bad
"0,000000081",24000000,"1232,113489",399000000,"0,000000058",163,57,Bad
"0,000000088",11000000,"1133,990735",399000000,"0,000000061",258,98,Bad
"0,000000099",19000000,"1390,941129",139000000,"0,000000009",127,74,Bad
"0,000000082",28000000,"1299,316692",249000000,"0,000000051",137,56,Bad
"0,00000009",14000000,"1434,483479",247000000,"0,000000045",249,7,Bad
"0,000000088",14000000,"1486,752523",421000000,"0,000000021",14,98,Bad
"0,00000008",19000000,"1471,685312",187000000,"0,000000034",288,78,Bad
"0,0000001",22000000,"1094,868013",280000000,"0,000000038",133,11,Bad
"0,000000098",15000000,"1485,600846",338000000,"0,000000024",239,96,Bad
"0,000000082",22000000,"1484,507495",424000000,"0,00000001",176,16,Bad
"0,000000099",29000000,"1006,066947",293000000,"0,000000058",68,23,Bad
"0,000000081",29000000,"1101,0896",432000000,"0,000000023",65,38,Bad
"0,000000089",17000000,"1104,035657",467000000,"0,000000089",246,68,Bad
"0,000000099",11000000,"1241,066014",281000000,"0,000000093",163,8,Bad
"0,000000099",30000000,"1366,428477",153000000,"0,000000052",229,61,Bad
"0,000000088",18000000,"1080,390574",346000000,"0,000000026",163,99,Bad
"0,000000085",28000000,"1175,430604",447000000,"0,000000002",98,90,Bad
"0,00000009",15000000,"1457,699384",67000000,"0,000000067",106,88,Bad
"0,000000099",14000000,"1089,580205",162000000,"0,000000022",52,50,Bad
"0,000000089",25000000,"1112,790311",63000000,"0,000000018",50,57,Bad
"0,00000008",13000000,"1144,593284",66000000,"0,000000021",31,16,Bad
"0,000000091",16000000,"1442,717021",487000000,"0,000000028",145,62,Bad
"0,000000092",28000000,"1393,682976",467000000,"0,000000064",236,83,Bad
"0,00000008",21000000,"1181,991688",73000000,"0,000000079",56,18,Bad
"0,000000087",30000000,"1244,575427",76000000,"0,000000069",241,67,Bad
"0,000000087",12000000,"1201,448116",86000000,"0,000000006",78,92,Bad
"0,000000096",29000000,"1323,202153",100000000,"0,00000003",77,72,Bad
"0,000000088",25000000,"1071,49056",487000000,"0,00000002",4,43,Bad
"0,00000008",11000000,"1472,178284",485000000,"0,000000026",248,87,Bad
"0,000000081",30000000,"1251,794535",330000000,"0,000000094",155,86,Bad
"0,000000092",26000000,"1040,991154",169000000,"0,000000098",19,76,Bad
"0,000000095",26000000,"1360,897846",173000000,"0,000000013",113,19,Bad
"0,000000081",19000000,"1129,967706",86000000,"0,000000039",263,11,Bad
"0,000000083",30000000,"1188,197161",478000000,"0,000000025",201,53,Bad
"0,000000089",25000000,"1142,519714",65000000,"0,000000065",92,26,Bad
